anzsic_level,nfd_indicator,anzsic_code,anzsic_title,industry_1_digit_code,date,employment_thousands
1,N,E,Construction,E,2021-05-01,1147.7241384716
1,N,E,Construction,E,2021-08-01,1148.71539336199
1,N,E,Construction,E,2021-11-01,1159.60595442158
1,N,E,Construction,E,2022-02-01,1180.36656184702
1,N,E,Construction,E,2022-05-01,1208.92319548322
1,N,E,Construction,E,2022-08-01,1242.01650726152
1,N,E,Construction,E,2022-11-01,1272.73673224148
1,N,E,Construction,E,2023-02-01,1296.41691304452
1,N,E,Construction,E,2023-05-01,1311.48638004355
1,N,E,Construction,E,2023-08-01,1320.93995096536
1,N,E,Construction,E,2023-11-01,1328.43135003423
1,N,E,Construction,E,2024-02-01,1333.82565719755
1,N,E,Construction,E,2024-05-01,1338.28561977
1,N,E,Construction,E,2024-08-01,1341.65933158945
1,N,E,Construction,E,2024-11-01,1346.71973515501
1,N,E,Construction,E,2025-02-01,1349.54265703423
1,N,E,Construction,E,2025-05-01,1349.40299842351
1,N,E,Construction,E,2025-08-01,1352.60121724857
1,N,E,Construction,E,2025-11-01,1360.86104706335
1,N,E,Construction,E,2026-02-01,1371.49557259635
1,N,F,Wholesale Trade,F,1986-08-01,361.365156224161
1,N,F,Wholesale Trade,F,1986-11-01,366.066636019479
1,N,F,Wholesale Trade,F,1987-02-01,370.765814717316
1,N,F,Wholesale Trade,F,1987-05-01,375.469067244202
1,N,F,Wholesale Trade,F,1987-08-01,380.181693948956
1,N,F,Wholesale Trade,F,1987-11-01,384.89847807584
1,N,F,Wholesale Trade,F,1988-02-01,389.613113404908
1,N,F,Wholesale Trade,F,1988-05-01,394.276331460309
1,N,F,Wholesale Trade,F,1988-08-01,398.811112460079
1,N,F,Wholesale Trade,F,1988-11-01,403.13674534423
1,N,F,Wholesale Trade,F,1989-02-01,407.172108155269
1,N,F,Wholesale Trade,F,1989-05-01,410.838127392681
1,N,F,Wholesale Trade,F,1989-08-01,414.062287237689
1,N,F,Wholesale Trade,F,1989-11-01,416.775988956999
1,N,F,Wholesale Trade,F,1990-02-01,418.935296407253
1,N,F,Wholesale Trade,F,1990-05-01,420.532119925164
1,N,F,Wholesale Trade,F,1990-08-01,421.570418761626
1,N,F,Wholesale Trade,F,1990-11-01,422.087284108191
1,N,F,Wholesale Trade,F,1991-02-01,422.147477221643
1,N,F,Wholesale Trade,F,1991-05-01,421.826793200086
1,N,F,Wholesale Trade,F,1991-08-01,421.239718183983
1,N,F,Wholesale Trade,F,1991-11-01,420.505196461042
1,N,F,Wholesale Trade,F,1992-02-01,419.732908044894
1,N,F,Wholesale Trade,F,1992-05-01,419.017146446423
1,N,F,Wholesale Trade,F,1992-08-01,418.419600563287
1,N,F,Wholesale Trade,F,1992-11-01,417.981764282643
1,N,F,Wholesale Trade,F,1993-02-01,417.740698309295
1,N,F,Wholesale Trade,F,1993-05-01,417.6680850594
1,N,F,Wholesale Trade,F,1993-08-01,417.691727841755
1,N,F,Wholesale Trade,F,1993-11-01,417.748417072052
1,N,F,Wholesale Trade,F,1994-02-01,417.794268301064
1,N,F,Wholesale Trade,F,1994-05-01,417.808306726199
1,N,F,Wholesale Trade,F,1994-08-01,417.766143476312
1,N,F,Wholesale Trade,F,1994-11-01,417.705002059786
1,N,F,Wholesale Trade,F,1995-02-01,417.636269512314
1,N,F,Wholesale Trade,F,1995-05-01,417.528620793489
1,N,F,Wholesale Trade,F,1995-08-01,417.346454035958
1,N,F,Wholesale Trade,F,1995-11-01,417.094068250087
1,N,F,Wholesale Trade,F,1996-02-01,416.787318149599
1,N,F,Wholesale Trade,F,1996-05-01,416.467016903086
1,N,F,Wholesale Trade,F,1996-08-01,416.136578713173
1,N,F,Wholesale Trade,F,1996-11-01,415.80197028242
1,N,F,Wholesale Trade,F,1997-02-01,415.458772780091
1,N,F,Wholesale Trade,F,1997-05-01,415.074745795408
1,N,F,Wholesale Trade,F,1997-08-01,414.61269365316
1,N,F,Wholesale Trade,F,1997-11-01,414.035181341999
1,N,F,Wholesale Trade,F,1998-02-01,413.255681394136
1,N,F,Wholesale Trade,F,1998-05-01,412.171470114527
1,N,F,Wholesale Trade,F,1998-08-01,410.69260239302
1,N,F,Wholesale Trade,F,1998-11-01,408.7825734813
1,N,F,Wholesale Trade,F,1999-02-01,406.423139261493
1,N,F,Wholesale Trade,F,1999-05-01,403.593091513826
1,N,F,Wholesale Trade,F,1999-08-01,400.28948019654
1,N,F,Wholesale Trade,F,1999-11-01,396.547273061747
1,N,F,Wholesale Trade,F,2000-02-01,392.494616508581
1,N,F,Wholesale Trade,F,2000-05-01,388.342645428831
1,N,F,Wholesale Trade,F,2000-08-01,384.312411689392
1,N,F,Wholesale Trade,F,2000-11-01,380.557758329503
1,N,F,Wholesale Trade,F,2001-02-01,377.221370770306
1,N,F,Wholesale Trade,F,2001-05-01,374.415382958957
1,N,F,Wholesale Trade,F,2001-08-01,372.191648082596
1,N,F,Wholesale Trade,F,2001-11-01,370.558174832131
1,N,F,Wholesale Trade,F,2002-02-01,369.462240238082
1,N,F,Wholesale Trade,F,2002-05-01,368.839145249347
1,N,F,Wholesale Trade,F,2002-08-01,368.622204994171
1,N,F,Wholesale Trade,F,2002-11-01,368.742559282609
1,N,F,Wholesale Trade,F,2003-02-01,369.118745891837
1,N,F,Wholesale Trade,F,2003-05-01,369.675190948766
1,N,F,Wholesale Trade,F,2003-08-01,370.368797280122
1,N,F,Wholesale Trade,F,2003-11-01,371.179963743578
1,N,F,Wholesale Trade,F,2004-02-01,372.074677447395
1,N,F,Wholesale Trade,F,2004-05-01,373.030062326252
1,N,F,Wholesale Trade,F,2004-08-01,374.048753087945
1,N,F,Wholesale Trade,F,2004-11-01,375.143313452563
1,N,F,Wholesale Trade,F,2005-02-01,376.318720073077
1,N,F,Wholesale Trade,F,2005-05-01,377.611659175031
1,N,F,Wholesale Trade,F,2005-08-01,379.071289373927
1,N,F,Wholesale Trade,F,2005-11-01,380.710423624607
1,N,F,Wholesale Trade,F,2006-02-01,382.521804568364
1,N,F,Wholesale Trade,F,2006-05-01,384.461652151119
1,N,F,Wholesale Trade,F,2006-08-01,386.44293661373
1,N,F,Wholesale Trade,F,2006-11-01,388.389168846677
1,N,F,Wholesale Trade,F,2007-02-01,390.276954667323
1,N,F,Wholesale Trade,F,2007-05-01,392.117364177525
1,N,F,Wholesale Trade,F,2007-08-01,393.927730516886
1,N,F,Wholesale Trade,F,2007-11-01,395.755238323013
1,N,F,Wholesale Trade,F,2008-02-01,397.609774555363
1,N,F,Wholesale Trade,F,2008-05-01,399.440860278572
1,N,F,Wholesale Trade,F,2008-08-01,401.225509439877
1,N,F,Wholesale Trade,F,2008-11-01,402.936856733565
1,N,F,Wholesale Trade,F,2009-02-01,404.584619330678
1,N,F,Wholesale Trade,F,2009-05-01,406.155664609059
1,N,F,Wholesale Trade,F,2009-08-01,407.611983260251
1,N,F,Wholesale Trade,F,2009-11-01,408.903496091987
1,N,F,Wholesale Trade,F,2010-02-01,409.979737780866
1,N,F,Wholesale Trade,F,2010-05-01,410.833119691416
1,N,F,Wholesale Trade,F,2010-08-01,411.508289588454
1,N,F,Wholesale Trade,F,2010-11-01,412.034350575534
1,N,F,Wholesale Trade,F,2011-02-01,412.440468820382
1,N,F,Wholesale Trade,F,2011-05-01,412.722442560077
1,N,F,Wholesale Trade,F,2011-08-01,412.894280199588
1,N,F,Wholesale Trade,F,2011-11-01,412.918807131753
1,N,F,Wholesale Trade,F,2012-02-01,412.729268498933
1,N,F,Wholesale Trade,F,2012-05-01,412.314216147135
1,N,F,Wholesale Trade,F,2012-08-01,411.612377843801
1,N,F,Wholesale Trade,F,2012-11-01,410.532660394254
1,N,F,Wholesale Trade,F,2013-02-01,408.999584512847
1,N,F,Wholesale Trade,F,2013-05-01,406.951697618984
1,N,F,Wholesale Trade,F,2013-08-01,404.443491772367
1,N,F,Wholesale Trade,F,2013-11-01,401.576114725125
1,N,F,Wholesale Trade,F,2014-02-01,398.465440970174
1,N,F,Wholesale Trade,F,2014-05-01,395.222268163613
1,N,F,Wholesale Trade,F,2014-08-01,391.949633228538
1,N,F,Wholesale Trade,F,2014-11-01,388.722803094803
1,N,F,Wholesale Trade,F,2015-02-01,385.604115280189
1,N,F,Wholesale Trade,F,2015-05-01,382.64063501674
1,N,F,Wholesale Trade,F,2015-08-01,379.880591991711
1,N,F,Wholesale Trade,F,2015-11-01,377.401591651999
1,N,F,Wholesale Trade,F,2016-02-01,375.248998143001
1,N,F,Wholesale Trade,F,2016-05-01,373.487637491286
1,N,F,Wholesale Trade,F,2016-08-01,372.130058467454
1,N,F,Wholesale Trade,F,2016-11-01,371.207860932387
1,N,F,Wholesale Trade,F,2017-02-01,370.740237196496
1,N,F,Wholesale Trade,F,2017-05-01,370.711448208783
1,N,F,Wholesale Trade,F,2017-08-01,371.122815434418
1,N,F,Wholesale Trade,F,2017-11-01,371.917065665984
1,N,F,Wholesale Trade,F,2018-02-01,373.025545952802
1,N,F,Wholesale Trade,F,2018-05-01,374.351191728679
1,N,F,Wholesale Trade,F,2018-08-01,375.791313322892
1,N,F,Wholesale Trade,F,2018-11-01,377.20836263654
1,N,F,Wholesale Trade,F,2019-02-01,378.417347033556
1,N,F,Wholesale Trade,F,2019-05-01,379.307332691141
1,N,F,Wholesale Trade,F,2019-08-01,379.795196187054
1,N,F,Wholesale Trade,F,2019-11-01,379.859526044205
1,N,F,Wholesale Trade,F,2020-02-01,379.53262100538
1,N,F,Wholesale Trade,F,2020-05-01,378.834540879727
1,N,F,Wholesale Trade,F,2020-08-01,377.821112790062
1,N,F,Wholesale Trade,F,2020-11-01,376.574556366278
1,N,F,Wholesale Trade,F,2021-02-01,375.209828282467
1,N,F,Wholesale Trade,F,2021-05-01,373.81474638235
1,N,F,Wholesale Trade,F,2021-08-01,372.517507804513
1,N,F,Wholesale Trade,F,2021-11-01,371.431460353946
1,N,F,Wholesale Trade,F,2022-02-01,370.601421383831
1,N,F,Wholesale Trade,F,2022-05-01,370.035009666787
1,N,F,Wholesale Trade,F,2022-08-01,369.636001715011
1,N,F,Wholesale Trade,F,2022-11-01,369.31070572593
1,N,F,Wholesale Trade,F,2023-02-01,368.966692931214
1,N,F,Wholesale Trade,F,2023-05-01,368.445104322767
1,N,F,Wholesale Trade,F,2023-08-01,367.554224389034
1,N,F,Wholesale Trade,F,2023-11-01,366.126150904797
1,N,F,Wholesale Trade,F,2024-02-01,364.061856689598
1,N,F,Wholesale Trade,F,2024-05-01,361.28451189034
1,N,F,Wholesale Trade,F,2024-08-01,357.826679067392
1,N,F,Wholesale Trade,F,2024-11-01,353.782692419354
1,N,F,Wholesale Trade,F,2025-02-01,349.286171974561
1,N,F,Wholesale Trade,F,2025-05-01,344.447676566878
1,N,F,Wholesale Trade,F,2025-08-01,339.370174998623
1,N,F,Wholesale Trade,F,2025-11-01,334.170054405886
1,N,F,Wholesale Trade,F,2026-02-01,328.930229359345
1,N,G,Retail Trade,G,1986-08-01,750.958973322756
1,N,G,Retail Trade,G,1986-11-01,756.732618544516
1,N,G,Retail Trade,G,1987-02-01,761.402781281629
1,N,G,Retail Trade,G,1987-05-01,767.152504010999
1,N,G,Retail Trade,G,1987-08-01,775.738638875489
1,N,G,Retail Trade,G,1987-11-01,786.533784849494
1,N,G,Retail Trade,G,1988-02-01,796.55138521569
1,N,G,Retail Trade,G,1988-05-01,806.110726528711
1,N,G,Retail Trade,G,1988-08-01,815.727100769432
1,N,G,Retail Trade,G,1988-11-01,826.562663911107
1,N,G,Retail Trade,G,1989-02-01,837.72849803578
1,N,G,Retail Trade,G,1989-05-01,848.09166194532
1,N,G,Retail Trade,G,1989-08-01,857.700263461185
1,N,G,Retail Trade,G,1989-11-01,865.43105775254
1,N,G,Retail Trade,G,1990-02-01,869.175502415674
1,N,G,Retail Trade,G,1990-05-01,868.441695273422
1,N,G,Retail Trade,G,1990-08-01,863.167050640863
1,N,G,Retail Trade,G,1990-11-01,856.178233739103
1,N,G,Retail Trade,G,1991-02-01,848.27714833979
1,N,G,Retail Trade,G,1991-05-01,841.556823349081
1,N,G,Retail Trade,G,1991-08-01,837.253218556469
1,N,G,Retail Trade,G,1991-11-01,836.426640858932
1,N,G,Retail Trade,G,1992-02-01,838.346731332063
1,N,G,Retail Trade,G,1992-05-01,841.064074098998
1,N,G,Retail Trade,G,1992-08-01,843.282078467645
1,N,G,Retail Trade,G,1992-11-01,846.094776392435
1,N,G,Retail Trade,G,1993-02-01,849.280052724942
1,N,G,Retail Trade,G,1993-05-01,852.162435237267
1,N,G,Retail Trade,G,1993-08-01,854.901273826727
1,N,G,Retail Trade,G,1993-11-01,860.26557531075
1,N,G,Retail Trade,G,1994-02-01,867.369515852564
1,N,G,Retail Trade,G,1994-05-01,875.517953764396
1,N,G,Retail Trade,G,1994-08-01,882.921028409568
1,N,G,Retail Trade,G,1994-11-01,889.549454912788
1,N,G,Retail Trade,G,1995-02-01,894.592414810356
1,N,G,Retail Trade,G,1995-05-01,899.811109190672
1,N,G,Retail Trade,G,1995-08-01,906.743577458378
1,N,G,Retail Trade,G,1995-11-01,915.742592098739
1,N,G,Retail Trade,G,1996-02-01,923.606642668593
1,N,G,Retail Trade,G,1996-05-01,927.940222745707
1,N,G,Retail Trade,G,1996-08-01,928.610289709728
1,N,G,Retail Trade,G,1996-11-01,927.944136366637
1,N,G,Retail Trade,G,1997-02-01,926.068890532355
1,N,G,Retail Trade,G,1997-05-01,925.437744409773
1,N,G,Retail Trade,G,1997-08-01,928.236872990974
1,N,G,Retail Trade,G,1997-11-01,934.933606027414
1,N,G,Retail Trade,G,1998-02-01,942.039586258235
1,N,G,Retail Trade,G,1998-05-01,949.494401845589
1,N,G,Retail Trade,G,1998-08-01,958.48475922968
1,N,G,Retail Trade,G,1998-11-01,967.98050534487
1,N,G,Retail Trade,G,1999-02-01,975.521138602313
1,N,G,Retail Trade,G,1999-05-01,980.673696354466
1,N,G,Retail Trade,G,1999-08-01,984.417508780053
1,N,G,Retail Trade,G,1999-11-01,986.813224998544
1,N,G,Retail Trade,G,2000-02-01,988.05075348464
1,N,G,Retail Trade,G,2000-05-01,988.986407250484
1,N,G,Retail Trade,G,2000-08-01,992.718834614639
1,N,G,Retail Trade,G,2000-11-01,999.604103030144
1,N,G,Retail Trade,G,2001-02-01,1007.80135972826
1,N,G,Retail Trade,G,2001-05-01,1016.18048586529
1,N,G,Retail Trade,G,2001-08-01,1025.27186037896
1,N,G,Retail Trade,G,2001-11-01,1035.51999506364
1,N,G,Retail Trade,G,2002-02-01,1045.71731590919
1,N,G,Retail Trade,G,2002-05-01,1057.38400267352
1,N,G,Retail Trade,G,2002-08-01,1071.49992393811
1,N,G,Retail Trade,G,2002-11-01,1086.29944056562
1,N,G,Retail Trade,G,2003-02-01,1097.83460451687
1,N,G,Retail Trade,G,2003-05-01,1102.83642713046
1,N,G,Retail Trade,G,2003-08-01,1101.64344296577
1,N,G,Retail Trade,G,2003-11-01,1099.33715933703
1,N,G,Retail Trade,G,2004-02-01,1099.20724005337
1,N,G,Retail Trade,G,2004-05-01,1103.75908441428
1,N,G,Retail Trade,G,2004-08-01,1114.18297823964
1,N,G,Retail Trade,G,2004-11-01,1129.41093453095
1,N,G,Retail Trade,G,2005-02-01,1144.36090745798
1,N,G,Retail Trade,G,2005-05-01,1155.70773492559
1,N,G,Retail Trade,G,2005-08-01,1161.26858691029
1,N,G,Retail Trade,G,2005-11-01,1163.09284045353
1,N,G,Retail Trade,G,2006-02-01,1162.93540545427
1,N,G,Retail Trade,G,2006-05-01,1163.70767156983
1,N,G,Retail Trade,G,2006-08-01,1166.8983984311
1,N,G,Retail Trade,G,2006-11-01,1173.1287038045
1,N,G,Retail Trade,G,2007-02-01,1181.4308668876
1,N,G,Retail Trade,G,2007-05-01,1191.76080409125
1,N,G,Retail Trade,G,2007-08-01,1204.100004303
1,N,G,Retail Trade,G,2007-11-01,1214.90432712411
1,N,G,Retail Trade,G,2008-02-01,1220.0856771998
1,N,G,Retail Trade,G,2008-05-01,1220.51070731173
1,N,G,Retail Trade,G,2008-08-01,1217.31868755113
1,N,G,Retail Trade,G,2008-11-01,1212.19248908877
1,N,G,Retail Trade,G,2009-02-01,1205.26249804566
1,N,G,Retail Trade,G,2009-05-01,1196.36606286497
1,N,G,Retail Trade,G,2009-08-01,1187.81243357438
1,N,G,Retail Trade,G,2009-11-01,1183.31626766963
1,N,G,Retail Trade,G,2010-02-01,1181.67333766367
1,N,G,Retail Trade,G,2010-05-01,1183.8617698754
1,N,G,Retail Trade,G,2010-08-01,1189.47655365697
1,N,G,Retail Trade,G,2010-11-01,1196.32986651058
1,N,G,Retail Trade,G,2011-02-01,1200.31081845494
1,N,G,Retail Trade,G,2011-05-01,1200.80515968399
1,N,G,Retail Trade,G,2011-08-01,1199.16786609293
1,N,G,Retail Trade,G,2011-11-01,1197.00853014927
1,N,G,Retail Trade,G,2012-02-01,1195.62971275471
1,N,G,Retail Trade,G,2012-05-01,1196.39504281572
1,N,G,Retail Trade,G,2012-08-01,1199.87337782826
1,N,G,Retail Trade,G,2012-11-01,1205.87502943638
1,N,G,Retail Trade,G,2013-02-01,1211.86101242335
1,N,G,Retail Trade,G,2013-05-01,1218.00812326162
1,N,G,Retail Trade,G,2013-08-01,1222.94945824572
1,N,G,Retail Trade,G,2013-11-01,1228.33831809713
1,N,G,Retail Trade,G,2014-02-01,1230.61235185583
1,N,G,Retail Trade,G,2014-05-01,1230.78567260606
1,N,G,Retail Trade,G,2014-08-01,1230.49022476658
1,N,G,Retail Trade,G,2014-11-01,1231.63114623456
1,N,G,Retail Trade,G,2015-02-01,1233.55299685684
1,N,G,Retail Trade,G,2015-05-01,1239.20325321554
1,N,G,Retail Trade,G,2015-08-01,1247.92591440703
1,N,G,Retail Trade,G,2015-11-01,1254.63107702227
1,N,G,Retail Trade,G,2016-02-01,1253.7165246847
1,N,G,Retail Trade,G,2016-05-01,1247.37979419358
1,N,G,Retail Trade,G,2016-08-01,1240.89947044631
1,N,G,Retail Trade,G,2016-11-01,1239.12640661026
1,N,G,Retail Trade,G,2017-02-01,1241.30664813393
1,N,G,Retail Trade,G,2017-05-01,1249.26561290519
1,N,G,Retail Trade,G,2017-08-01,1259.25655002415
1,N,G,Retail Trade,G,2017-11-01,1268.86025888969
1,N,G,Retail Trade,G,2018-02-01,1272.28326086255
1,N,G,Retail Trade,G,2018-05-01,1270.79052874749
1,N,G,Retail Trade,G,2018-08-01,1268.53879870034
1,N,G,Retail Trade,G,2018-11-01,1267.78679508045
1,N,G,Retail Trade,G,2019-02-01,1265.12872930854
1,N,G,Retail Trade,G,2019-05-01,1260.35485247117
1,N,G,Retail Trade,G,2019-08-01,1253.51106518901
1,N,G,Retail Trade,G,2019-11-01,1247.9036829819
1,N,G,Retail Trade,G,2020-02-01,1243.78357066043
1,N,G,Retail Trade,G,2020-08-01,1247.49005462248
1,N,G,Retail Trade,G,2020-11-01,1256.17026335828
1,N,G,Retail Trade,G,2021-02-01,1262.98486087465
1,N,G,Retail Trade,G,2021-05-01,1266.03672912898
1,N,G,Retail Trade,G,2021-08-01,1267.98336297785
1,N,G,Retail Trade,G,2021-11-01,1275.65026077125
1,N,G,Retail Trade,G,2022-02-01,1286.69991864248
1,N,G,Retail Trade,G,2022-05-01,1300.96389269028
1,N,G,Retail Trade,G,2022-08-01,1316.1382054455
1,N,G,Retail Trade,G,2022-11-01,1327.50867423695
1,N,G,Retail Trade,G,2023-02-01,1332.27963323567
1,N,G,Retail Trade,G,2023-05-01,1331.64563640084
1,N,G,Retail Trade,G,2023-08-01,1330.24749400434
1,N,G,Retail Trade,G,2023-11-01,1327.95932202534
1,N,G,Retail Trade,G,2024-02-01,1326.87372777301
1,N,G,Retail Trade,G,2024-05-01,1326.72462449013
1,N,G,Retail Trade,G,2024-08-01,1330.57440458884
1,N,G,Retail Trade,G,2024-11-01,1334.4937726901
1,N,G,Retail Trade,G,2025-02-01,1335.98436681243
1,N,G,Retail Trade,G,2025-05-01,1336.54647970094
1,N,G,Retail Trade,G,2025-08-01,1336.66487981628
1,N,G,Retail Trade,G,2025-11-01,1337.55908636852
1,N,G,Retail Trade,G,2026-02-01,1338.34475468562
1,N,H,Accommodation and Food Services,H,1986-08-01,353.403629556706
1,N,H,Accommodation and Food Services,H,1986-11-01,358.037822502255
1,N,H,Accommodation and Food Services,H,1987-02-01,363.307944065449
1,N,H,Accommodation and Food Services,H,1987-05-01,369.793956538743
1,N,H,Accommodation and Food Services,H,1987-08-01,376.963739884826
1,N,H,Accommodation and Food Services,H,1987-11-01,384.199702132588
1,N,H,Accommodation and Food Services,H,1988-02-01,391.210620008273
1,N,H,Accommodation and Food Services,H,1988-05-01,397.68067851979
1,N,H,Accommodation and Food Services,H,1988-08-01,403.680954011512
1,N,H,Accommodation and Food Services,H,1988-11-01,409.355132671514
1,N,H,Accommodation and Food Services,H,1989-02-01,415.072483928912
1,N,H,Accommodation and Food Services,H,1989-05-01,421.767354348016
1,N,H,Accommodation and Food Services,H,1989-08-01,428.93775482427
1,N,H,Accommodation and Food Services,H,1989-11-01,435.985839451651
1,N,H,Accommodation and Food Services,H,1990-02-01,441.924184902867
1,N,H,Accommodation and Food Services,H,1990-05-01,446.226350631825
1,N,H,Accommodation and Food Services,H,1990-08-01,449.04094772089
1,N,H,Accommodation and Food Services,H,1990-11-01,452.085528121355
1,N,H,Accommodation and Food Services,H,1991-02-01,456.009958099022
1,N,H,Accommodation and Food Services,H,1991-05-01,460.725590601239
1,N,H,Accommodation and Food Services,H,1991-08-01,465.040595733306
1,N,H,Accommodation and Food Services,H,1991-11-01,468.427722238654
1,N,H,Accommodation and Food Services,H,1992-02-01,470.227656507706
1,N,H,Accommodation and Food Services,H,1992-05-01,470.514864020236
1,N,H,Accommodation and Food Services,H,1992-08-01,469.329814809777
1,N,H,Accommodation and Food Services,H,1992-11-01,467.706741656879
1,N,H,Accommodation and Food Services,H,1993-02-01,467.259368716648
1,N,H,Accommodation and Food Services,H,1993-05-01,468.595918600342
1,N,H,Accommodation and Food Services,H,1993-08-01,472.185251464971
1,N,H,Accommodation and Food Services,H,1993-11-01,478.881395261045
1,N,H,Accommodation and Food Services,H,1994-02-01,488.357458003846
1,N,H,Accommodation and Food Services,H,1994-05-01,499.794500239747
1,N,H,Accommodation and Food Services,H,1994-08-01,512.471523001635
1,N,H,Accommodation and Food Services,H,1994-11-01,523.785749560132
1,N,H,Accommodation and Food Services,H,1995-02-01,532.445764216308
1,N,H,Accommodation and Food Services,H,1995-05-01,537.785276157581
1,N,H,Accommodation and Food Services,H,1995-08-01,539.424549468991
1,N,H,Accommodation and Food Services,H,1995-11-01,538.725974411075
1,N,H,Accommodation and Food Services,H,1996-02-01,537.839284924375
1,N,H,Accommodation and Food Services,H,1996-05-01,539.330629217403
1,N,H,Accommodation and Food Services,H,1996-08-01,543.160356317574
1,N,H,Accommodation and Food Services,H,1996-11-01,548.759756864583
1,N,H,Accommodation and Food Services,H,1997-02-01,554.654632753608
1,N,H,Accommodation and Food Services,H,1997-05-01,559.413235375386
1,N,H,Accommodation and Food Services,H,1997-08-01,562.540915132952
1,N,H,Accommodation and Food Services,H,1997-11-01,564.939031942227
1,N,H,Accommodation and Food Services,H,1998-02-01,567.574738972003
1,N,H,Accommodation and Food Services,H,1998-05-01,571.504128740955
1,N,H,Accommodation and Food Services,H,1998-08-01,575.301674427558
1,N,H,Accommodation and Food Services,H,1998-11-01,578.727444661609
1,N,H,Accommodation and Food Services,H,1999-02-01,581.539690986343
1,N,H,Accommodation and Food Services,H,1999-05-01,584.821312306275
1,N,H,Accommodation and Food Services,H,1999-08-01,589.284132246198
1,N,H,Accommodation and Food Services,H,1999-11-01,596.009485096168
1,N,H,Accommodation and Food Services,H,2000-02-01,603.881638386643
1,N,H,Accommodation and Food Services,H,2000-05-01,612.881005989573
1,N,H,Accommodation and Food Services,H,2000-08-01,621.252678560979
1,N,H,Accommodation and Food Services,H,2000-11-01,627.416818440678
1,N,H,Accommodation and Food Services,H,2001-02-01,630.778521569088
1,N,H,Accommodation and Food Services,H,2001-05-01,632.594174026663
1,N,H,Accommodation and Food Services,H,2001-08-01,634.058414984
1,N,H,Accommodation and Food Services,H,2001-11-01,635.144223097941
1,N,H,Accommodation and Food Services,H,2002-02-01,635.365165835318
1,N,H,Accommodation and Food Services,H,2002-05-01,633.91948237269
1,N,H,Accommodation and Food Services,H,2002-08-01,632.22177987191
1,N,H,Accommodation and Food Services,H,2002-11-01,632.937156305704
1,N,H,Accommodation and Food Services,H,2003-02-01,635.468115438911
1,N,H,Accommodation and Food Services,H,2003-05-01,639.86203812905
1,N,H,Accommodation and Food Services,H,2003-08-01,644.60766584001
1,N,H,Accommodation and Food Services,H,2003-11-01,649.471853361357
1,N,H,Accommodation and Food Services,H,2004-02-01,653.617398794776
1,N,H,Accommodation and Food Services,H,2004-05-01,658.54389342014
1,N,H,Accommodation and Food Services,H,2004-08-01,665.128205858801
1,N,H,Accommodation and Food Services,H,2004-11-01,672.483430826923
1,N,H,Accommodation and Food Services,H,2005-02-01,677.596041220653
1,N,H,Accommodation and Food Services,H,2005-05-01,679.613093393994
1,N,H,Accommodation and Food Services,H,2005-08-01,677.65081254824
1,N,H,Accommodation and Food Services,H,2005-11-01,673.27435418111
1,N,H,Accommodation and Food Services,H,2006-02-01,668.889774051941
1,N,H,Accommodation and Food Services,H,2006-05-01,668.979057834953
1,N,H,Accommodation and Food Services,H,2006-08-01,673.820740012363
1,N,H,Accommodation and Food Services,H,2006-11-01,680.832181252823
1,N,H,Accommodation and Food Services,H,2007-02-01,688.569391322992
1,N,H,Accommodation and Food Services,H,2007-05-01,694.799184888841
1,N,H,Accommodation and Food Services,H,2007-08-01,698.859042724809
1,N,H,Accommodation and Food Services,H,2007-11-01,700.670247073911
1,N,H,Accommodation and Food Services,H,2008-02-01,702.998686985748
1,N,H,Accommodation and Food Services,H,2008-05-01,706.468264892126
1,N,H,Accommodation and Food Services,H,2008-08-01,710.245119080659
1,N,H,Accommodation and Food Services,H,2008-11-01,713.714054793089
1,N,H,Accommodation and Food Services,H,2009-02-01,718.254569215026
1,N,H,Accommodation and Food Services,H,2009-05-01,724.907246995255
1,N,H,Accommodation and Food Services,H,2009-08-01,731.880618280005
1,N,H,Accommodation and Food Services,H,2009-11-01,736.787144436944
1,N,H,Accommodation and Food Services,H,2010-02-01,740.505082120928
1,N,H,Accommodation and Food Services,H,2010-05-01,745.303304592325
1,N,H,Accommodation and Food Services,H,2010-08-01,750.703659248898
1,N,H,Accommodation and Food Services,H,2010-11-01,757.605603885425
1,N,H,Accommodation and Food Services,H,2011-02-01,763.320276577311
1,N,H,Accommodation and Food Services,H,2011-05-01,765.643535193333
1,N,H,Accommodation and Food Services,H,2011-08-01,764.590281001912
1,N,H,Accommodation and Food Services,H,2011-11-01,762.053564265276
1,N,H,Accommodation and Food Services,H,2012-02-01,761.327571342441
1,N,H,Accommodation and Food Services,H,2012-05-01,765.398850494087
1,N,H,Accommodation and Food Services,H,2012-08-01,771.571102994437
1,N,H,Accommodation and Food Services,H,2012-11-01,777.451478123471
1,N,H,Accommodation and Food Services,H,2013-02-01,781.665146776211
1,N,H,Accommodation and Food Services,H,2013-05-01,783.605567426582
1,N,H,Accommodation and Food Services,H,2013-08-01,783.15076885733
1,N,H,Accommodation and Food Services,H,2013-11-01,783.21464874727
1,N,H,Accommodation and Food Services,H,2014-02-01,786.568111870148
1,N,H,Accommodation and Food Services,H,2014-05-01,793.101171814359
1,N,H,Accommodation and Food Services,H,2014-08-01,802.490888309039
1,N,H,Accommodation and Food Services,H,2014-11-01,812.24373516125
1,N,H,Accommodation and Food Services,H,2015-02-01,819.904054065908
