state,anzsic_level,nfd_indicator,code_text,anzsic_title,covid_adjusted,industry_1_digit_code,trend_data_for_feb_2026_000,qtr_change_to_feb_2026_000s,qtr_change_to_feb_2026_pct,1_year_change_to_feb_2026_000s,1_year_change_to_feb_2026_pct,5_year_change_to_feb_2026_000s,5_year_change_to_feb_2026_pct,10_year_change_to_feb_2026_000s,10_year_change_to_feb_2026_pct,share_of_state_emp_pct,share_of_industry_emp_pct
NSW,1,N,O,Public Administration and Safety,,O,283.599214811991,0.811399175265024,0.2869286194096,3.72076041614014,1.32942009565253,33.2447552325137,13.2790745123355,78.2579735478529,38.1111816925207,6.19734087986135,28.6854002859324
NSW,1,N,P,Education and Training,,P,409.423371453656,4.08834641942798,1.00863388725974,17.1329817598556,4.36742326857117,70.4656658354105,20.7889257767083,111.254042577037,37.3123697853824,8.94690839945555,31.0946129831584
NSW,1,N,Q,Health Care and Social Assistance,,Q,688.010122224415,1.95348499243471,0.28474106748918,-6.48252715238755,-0.933419116560067,149.150375824337,27.6788861704286,197.869435302434,40.3699265500745,15.0347146026001,28.6586456408603
NSW,1,N,R,Arts and Recreation Services,Y,R,81.255358400536,0.26737980580657,0.330147523677015,1.12458023927898,1.40343107240997,,0,14.0958193970154,20.9885588944803,1.77562957872525,30.3105211911182
NSW,1,N,S,Other Services,Y,S,168.139776699686,0.711343868532055,0.424864437003614,2.77059403489298,1.67539924322481,8.45719740400978,5.29625550971971,18.7767895262428,12.5712466532548,3.67426797130773,30.0371973277068
NT,1,N,A,"Agriculture, Forestry and Fishing",,A,3.26049903697493,-0.00561461976078403,-0.171905216746055,-0.0248274072300756,-0.755705944347438,-0.112027180548008,-3.3217586260987,1.07926146389744,49.479317485565,2.24153508070719,1.10979645865677
NT,1,N,B,Mining,,B,4.03017065803021,0.0196301766336422,0.489464617666856,0.0761700439902429,1.92640445526934,0.171477823558105,4.44393557388623,-1.22614264081918,-23.327046374644,2.77067062703167,1.2828274209405
NT,1,N,C,Manufacturing,,C,3.31661018450687,0.00340730423549074,0.102840192967949,0.00378705205622065,0.114314948453623,-0.144264984111273,-4.16845384714857,-0.442254407485055,-11.7656381777427,2.28011049636757,0.370130496141094
NT,1,N,D,"Electricity, Gas, Water and Waste Services",,D,2.71843383571196,0.0376087676606094,1.40288033370065,0.151391611545394,5.89751154539525,0.577202474315492,26.9565673622047,0.4000185820531,17.2539661055888,1.86887489866681,1.28777518806149
NT,1,N,E,Construction,,E,11.9571190325065,0.12644078104689,1.06875344218993,0.513186324353457,4.48435286575783,1.48112842120527,14.1383137515174,-2.56777053017505,-17.6784168932504,8.22030660693641,0.867055381657454
NT,1,N,F,Wholesale Trade,,F,2.05202727115565,0.0154161104501451,0.756949129396149,0.0567652731130461,2.84500347166107,0.0483476596923,2.41294363708129,-0.684700663755289,-25.0189525608643,1.41073224150705,0.61210965686368
NT,1,N,G,Retail Trade,,G,10.6686094353783,-0.00388912585772694,-0.036440631361177,-0.00428301597015945,-0.0401298522371816,0.00465324231392472,0.0436352347072758,0.261901830188764,2.51666367620592,7.33447918265649,0.789994822757473
NT,1,N,H,Accommodation and Food Services,Y,H,10.1099060788787,0.0398111251094715,0.395340116376661,0.128578654330314,1.28819192940293,,0,0.624833834774909,6.58754955886947,6.95038056489869,1.04482328029681
NT,1,N,I,"Transport, Postal and Warehousing",Y,I,6.03149131038515,-0.0229016927813976,-0.378265711681083,-0.0945461283941889,-1.54334885052593,-0.240545530286935,-3.83520595298607,-0.53719956057633,-8.1781830067716,4.14654297022963,0.800898559720096
NT,1,N,J,Information Media and Telecommunications,,J,1.10102573248893,-0.0166760201959426,-1.49199195186771,-0.0613594833384035,-5.27875634539368,-0.238164764263127,-17.7842334485458,-0.296785570834027,-21.2321627481829,0.756935602847179,0.607465456109481
NT,1,N,K,Financial and Insurance Services,,K,1.16495040174476,0.00313832536759584,0.270123321267409,0.00994235090094953,0.860803601644681,-0.0965649098868402,-7.65467600721759,-0.457296779212564,-28.1890937817937,0.800882675683147,0.209543725912827
NT,1,N,L,"Rental, Hiring and Real Estate Services",,L,2.09977897431948,0.0174967221281492,0.840266592568619,0.0712100721689497,3.51036004216855,0.16442097819874,8.49563639018247,-0.164769981442974,-7.27606179692844,1.4435606878864,0.912365694533911
NT,1,N,M,"Professional, Scientific and Technical Services",,M,7.00323164943247,-0.0481606512832871,-0.682994921136333,-0.173265581053404,-2.41434749416985,0.0739122671638723,1.06665984184545,0.351470035764713,5.28386397736394,4.81459716518924,0.497366451389418
NT,1,N,N,Administrative and Support Services,,N,4.22315028875303,-0.0075970747520806,-0.179568149533432,-0.0379207983972298,-0.889935831194751,-0.289829312860959,-6.42212769491152,0.00163184483359746,0.0386553998348137,2.90334068987225,0.958778426851464
NT,1,N,O,Public Administration and Safety,,O,22.1182194066582,0.0230764730217388,0.104441383751396,0.113098975950887,0.513966630207857,0.845560610655582,3.97487036653111,0.223074554559997,1.01883114300849,15.2058823390427,2.23720639604974
NT,1,N,P,Education and Training,,P,15.0561631996293,0.0601072790303281,0.400820584749641,0.257723919396545,1.74156148845239,1.98535604326899,15.189238273651,3.2175921875099,27.1788899539985,10.3508443370478,1.14347543483296
NT,1,N,Q,Health Care and Social Assistance,,Q,27.5218278299898,0.27462764413821,1.00791142673372,1.13154651966204,4.2877395142401,6.17387477308619,28.9202189860056,11.0989149074934,67.5818897650603,18.9207669950248,1.14640509738194
NT,1,N,R,Arts and Recreation Services,Y,R,5.00550204624364,0.0364835624109494,0.734220702330916,0.14618110623958,3.00826201941414,,0,1.25837692103529,33.5824633282115,3.44119360440498,1.86719225453385
NT,1,N,S,Other Services,Y,S,6.01959320433763,-0.002801182918164,-0.0465127777764221,-0.0324198547266334,-0.535687124436676,-0.627105715157458,-9.43484461614662,-0.0774295271571361,-1.26995634700796,4.13836323399998,1.0753654635462
QLD,1,N,A,"Agriculture, Forestry and Fishing",,A,63.8772488733633,-0.307876696360267,-0.479669851273913,-1.28978388862035,-1.97919689443458,-6.90590337493518,-9.75642247566219,5.16350521714052,8.79437231489372,2.09931811908701,21.7422988887517
QLD,1,N,B,Mining,,B,83.5075233570561,0.583275118088693,0.70338306403193,2.23319100436774,2.74771990088685,9.35102433244393,12.6098514026941,19.6456375847226,30.7626956942032,2.74446473440175,26.5809440609694
QLD,1,N,C,Manufacturing,,C,172.571676950969,-0.689115915706594,-0.397733326914226,-2.69409991406454,-1.53715115537883,-3.79508885874648,-2.15181632510122,4.89410517838809,2.91875957329935,5.6715474547538,19.2588326201681
QLD,1,N,D,"Electricity, Gas, Water and Waste Services",,D,49.9620385119077,0.881489275076603,1.79600531938448,3.68943286646685,7.97325505016242,18.0764900901306,56.6917960795831,19.4649172170045,63.8254247959385,1.64199640035387,23.6679932008559
QLD,1,N,E,Construction,,E,289.549608699029,1.36667851022236,0.474239924386555,6.15387158636565,2.17147641282945,47.1019557220223,19.4276806327712,68.3026538319664,30.8716808658479,9.516013144547,20.9963240975345
QLD,1,N,F,Wholesale Trade,,F,64.8618186399469,-0.437727146560817,-0.670337199575531,-1.77338943225735,-2.66133997861273,-5.76413456148531,-8.16149630582036,-2.33347878042535,-3.47268167566424,2.13167588631947,19.3479619444301
QLD,1,N,G,Retail Trade,Y,G,281.226677114734,-0.24625692030304,-0.0874886678348926,-0.899140837825541,-0.318702075673463,22.3604159204236,8.6378255000328,25.0542355880494,9.78022282129034,9.24248099676349,20.8244214288316
QLD,1,N,H,Accommodation and Food Services,Y,H,219.528994667691,1.36653604119766,0.62638459879903,5.39635532423833,2.52009938362688,,0,47.2799618993574,27.4486080644333,7.21479406673411,22.6875504618336
QLD,1,N,I,"Transport, Postal and Warehousing",Y,I,165.271235055901,0.852015647844865,0.51819711279028,3.53627043908313,2.18646008144327,21.9887932839278,15.3464674470873,31.2284466937407,23.2973717387666,5.43161930791014,21.9457323749307
QLD,1,N,J,Information Media and Telecommunications,,J,24.4861557033845,-0.250745767438087,-1.01365066976494,-1.0209048327708,-4.0024401530851,-4.05194514436302,-14.1983699825731,-7.44581091357389,-23.3177336143762,0.804734568904332,13.509669487106
QLD,1,N,K,Financial and Insurance Services,,K,77.9187590103708,0.230730753443126,0.296996536815247,0.973450900004096,1.26512054329268,7.60345412875994,10.8133700644003,15.800466955057,25.4360936726776,2.56079066478795,14.0155212248376
QLD,1,N,L,"Rental, Hiring and Real Estate Services",,L,51.3672821265561,0.0165199440047559,0.0321707863770896,0.159482577090358,0.311441964883301,1.50181071738885,3.01172469636527,2.14638943173541,4.36072837005102,1.688179563123,22.3193710418514
QLD,1,N,M,"Professional, Scientific and Technical Services",,M,239.642512204394,1.7778606993642,0.747425348035205,6.79696979855024,2.91908950814411,43.079719602062,21.9165178881117,64.909496795576,37.147814706745,7.87582240699787,17.0193064949956
